2017-10-14T22:50:07.230+0800 I CONTROL  [initandlisten] MongoDB starting : pid=15087 port=27017 dbpath=/Users/hds/Documents/blog_demo/db/ 64-bit host=hdsdeMacBook-Pro.local
2017-10-16T20:11:32.391+0800 I NETWORK  [conn106] received client metadata from 127.0.0.1:52101 conn106: { driver: { name: "nodejs", version: "2.2.31" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.4.0, LE, mongodb-core: 2.1.15" }
2017-10-16T20:16:14.438+0800 I -        [conn106] end connection 127.0.0.1:52101 (1 connection now open)
2017-10-16T20:16:17.136+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:53138 #107 (1 connection now open)
2017-10-16T20:16:17.142+0800 I NETWORK  [conn107] received client metadata from 127.0.0.1:53138 conn107: { driver: { name: "nodejs", version: "2.2.31" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.4.0, LE, mongodb-core: 2.1.15" }
2017-10-16T20:16:38.703+0800 I -        [conn107] end connection 127.0.0.1:53138 (1 connection now open)
2017-10-16T20:16:41.356+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:53255 #108 (1 connection now open)
2017-10-16T20:16:41.362+0800 I NETWORK  [conn108] received client metadata from 127.0.0.1:53255 conn108: { driver: { name: "nodejs", version: "2.2.31" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.4.0, LE, mongodb-core: 2.1.15" }
2017-10-16T20:17:14.895+0800 I -        [conn108] end connection 127.0.0.1:53255 (1 connection now open)
2017-10-16T20:17:18.006+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:53433 #109 (1 connection now open)
2017-10-16T20:17:18.021+0800 I NETWORK  [conn109] received client metadata from 127.0.0.1:53433 conn109: { driver: { name: "nodejs", version: "2.2.31" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.4.0, LE, mongodb-core: 2.1.15" }
2017-10-16T20:25:09.230+0800 I -        [conn109] end connection 127.0.0.1:53433 (1 connection now open)
2017-10-16T20:25:12.337+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55551 #110 (1 connection now open)
2017-10-16T20:25:12.344+0800 I NETWORK  [conn110] received client metadata from 127.0.0.1:55551 conn110: { driver: { name: "nodejs", version: "2.2.31" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.4.0, LE, mongodb-core: 2.1.15" }
2017-10-16T20:34:10.489+0800 I -        [conn110] end connection 127.0.0.1:55551 (1 connection now open)
2017-10-16T20:34:13.408+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57878 #111 (1 connection now open)
2017-10-16T20:34:13.417+0800 I NETWORK  [conn111] received client metadata from 127.0.0.1:57878 conn111: { driver: { name: "nodejs", version: "2.2.31" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.4.0, LE, mongodb-core: 2.1.15" }
2017-10-16T20:46:02.623+0800 I -        [conn111] end connection 127.0.0.1:57878 (1 connection now open)
2017-10-16T20:46:06.476+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61038 #112 (1 connection now open)
2017-10-16T20:46:06.486+0800 I NETWORK  [conn112] received client metadata from 127.0.0.1:61038 conn112: { driver: { name: "nodejs", version: "2.2.31" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.4.0, LE, mongodb-core: 2.1.15" }
2017-10-16T20:50:20.579+0800 I -        [conn112] end connection 127.0.0.1:61038 (1 connection now open)
2017-10-16T20:50:24.094+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62106 #113 (1 connection now open)
2017-10-16T20:50:24.123+0800 I NETWORK  [conn113] received client metadata from 127.0.0.1:62106 conn113: { driver: { name: "nodejs", version: "2.2.31" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.7.0" }, platform: "Node.js v8.4.0, LE, mongodb-core: 2.1.15" }
2017-10-16T20:59:58.529+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62426 #114 (2 connections now open)
2017-10-16T20:59:58.529+0800 I NETWORK  [conn114] received client metadata from 127.0.0.1:62426 conn114: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.9" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.7.0" } }
